gene,level
MAP3K21,222
MAP3K3,222
MAP3K4,222
MAP3K8,222
MAPK4,222
MAPK6,222
MAPK8IP1,222
MAPK8IP2,222
MAPKAP1,222
MARCKS,222
MARK2,222
MATK,222
MAU2,222
MAVS,222
MB,222
MBTPS1,222
MC1R,222
MCAT,222
MCF2,222
MCU,222
MEAF6,222
METTL1,222
METTL14,222
METTL3,222
MGAM,222
MGLL,222
MGMT,222
MGST1,222
MINK1,222
MKRN1,222
MLH1,222
MLKL,222
MLST8,222
MPL,222
MRAS,222
MSH2,222
MSI1,222
MSLN,222
MST1R,222
MT-CYB,222
MT-ND2,222
MT-ND3,222
MT-ND4,222
MT-ND5,222
MT1E,222
MT1X,222
MTCP1,222
MTDH,222
MTMR2,222
MTMR3,222
MTSS1,222
MTUS1,222
MTUS2,222
MUC16,222
MUC2,222
MUC4,222
MUL1,222
MX1,222
MYCL,222
MYH2,222
MYH7,222
MYH9,222
MYL12B,222
MYL2,222
MYO18A,222
MYO9B,222
NAIP,222
NBR1,222
NCF4,222
NCK1,222
NCK2,222
NCKAP1L,222
NCL,222
NCSTN,222
NECTIN1,222
NEDD4,222
NEDD9,222
NEK2,222
NEK4,222
NEO1,222
NF2,222
NFKBIE,222
NGB,222
NGDN,222
NIBAN1,222
NISCH,222
NKD1,222
NLRP1,222
NME1,222
NOP2,222
NOX3,222
NOXA1,222
NOXO1,222
NPC1,222
NPRL2,222
NRBP1,222
NRG2,222
NRTN,222
NSD2,222
NSF,222
NSUN2,222
NTF4,222
NTN1,222
NUBP2,222
NUMB,222
NUMBL,222
NUP153,222
OCRL,222
ODC1,222
OFD1,222
OGT,222
OPN1LW,222
OPRM1,222
ORAI1,222
OSMR,222
OXT,222
P2RX7,222
P2RY1,222
P2RY2,222
P3H3,222
P4HTM,222
PABPC1,222
PACC1,222
PAG1,222
PAK1,222
PAK2,222
PAK3,222
PAK4,222
PAK5,222
PAK6,222
PALB2,222
PAPPA,222
PARVA,222
PARVB,222
PARVG,222
PC,222
PCBP1,222
PCSK1,222
PCSK5,222
PDE3A,222
PDE3B,222
PDK2,222
PDK3,222
PDP1,222
PDP2,222
PDZK1,222
PEA15,222
PEBP1,222
PEBP4,222
PELP1,222
PFKFB1,222
PFKFB2,222
PFKFB4,222
PFKL,222
PFKP,222
PFN1,222
PFN2,222
PFN3,222
PFN4,222
PHB,222
PHF20,222
PHGDH,222
PHLDA3,222
PHLPP1,222
PHLPP2,222
PI3,222
PICK1,222
PIDD1,222
PIEZO1,222
PIK3AP1,222
PIK3C2A,222
PIK3C2B,222
PIK3C2G,222
PIK3IP1,222
PIK3R2,222
PIK3R3,222
PIK3R4,222
PIK3R5,222
PIK3R6,222
PIP4K2A,222
PIP5K1C,222
PKD1,222
PKD2,222
PKN1,222
PKN2,222
PLA2G4A,222
PLCB1,222
PLCB2,222
PLCB3,222
PLCD1,222
PLCE1,222
PLCG1,222
PLCG2,222
PLD1,222
PLD2,222
PLEC,222
PLEK,222
PLEK2,222
PLEKHA4,222
PLEKHF2,222
PLEKHM3,222
PLEKHO1,222
PLIN3,222
PLS1,222
PLXNA1,222
PLXNB1,222
PLXND1,222
PMEL,222
PMS2,222
PNMA3,222
PODXL,222
POLD1,222
POLDIP3,222
POLE,222
PPA2,222
PPIB,222
PPID,222
PPIG,222
PPL,222
PPP1R12C,222
PPP1R1B,222
PPP1R9B,222
PPP2CA,222
PPP2CB,222
PPP2R1A,222
PPP2R1B,222
PPP2R2A,222
PPP2R2B,222
PPP2R2C,222
PPP2R2D,222
PPP2R3A,222
PPP2R3B,222
PPP2R3C,222
PPP2R5A,222
PPP2R5B,222
PPP2R5C,222
PPP2R5D,222
PPP2R5E,222
PPP3CA,222
PPP3CB,222
PPP3CC,222
PPP6C,222
PRAC1,222
PRDM10,222
PRDX2,222
PREX1,222
PREX2,222
PRKAG1,222
PRKAG2,222
PRKAR1A,222
PRKAR1B,222
PRKCQ,222
PRLR,222
PROS1,222
PRR5,222
PRTN3,222
PSAP,222
PSAT1,222
PSMA7,222
PSMB4,222
PSMB8,222
PSMB9,222
PSMD10,222
PTBP1,222
PTGDR,222
PTGER1,222
PTK2B,222
PTK6,222
PTP4A3,222
PTPA,222
PTPN12,222
PTPN13,222
PTPN14,222
PTPN2,222
PTPN22,222
PTPN9,222
PTPRA,222
PTPRB,222
PTPRD,222
PTPRF,222
PTPRJ,222
PTPRK,222
PTPRM,222
PTPRS,222
PTPRT,222
PTPRU,222
PTPRZ1,222
PTS,222
PVALB,222
PVR,222
PYGB,222
PYGL,222
PYGM,222
RAB10,222
RAB11A,222
RAB14,222
RAB1A,222
RAB1B,222
RAB22A,222
RAB25,222
RAB27A,222
RAB2A,222
RAB35,222
RAB4A,222
RAB5A,222
RAB5B,222
RAB6A,222
RAB7A,222
RAB8A,222
RABIF,222
RACGAP1,222
RACK1,222
RALA,222
RALB,222
RALBP1,222
RALGDS,222
RANBP3,222
RAP1B,222
RAP1GAP,222
RAP2A,222
RAP2B,222
RAPGEF1,222
RAPGEF4,222
RAPH1,222
RARRES2,222
RASA3,222
RASD1,222
RASD2,222
RASGRF2,222
RASGRP1,222
RASSF1,222
RASSF5,222
RBM15,222
RCAN1,222
RCC1,222
RDX,222
REM1,222
RET,222
RGCC,222
RGS1,222
RGS10,222
RGS11,222
RGS12,222
RGS13,222
RGS16,222
RGS17,222
RGS18,222
RGS19,222
RGS2,222
RGS20,222
RGS21,222
RGS3,222
RGS4,222
RGS5,222
RGS6,222
RGS7,222
RGS8,222
RHAG,222
RHD,222
RHEBL1,222
RHO,222
RHOB,222
RHOBTB1,222
RHOBTB2,222
RHOD,222
RHOF,222
RHOH,222
RHOJ,222
RHOQ,222
RHOT1,222
RHOU,222
RHOV,222
RIBC2,222
RNASE1,222
RND1,222
RND2,222
RND3,222
RNF115,222
RNF41,222
RNF43,222
RNF8,222
RNH1,222
ROBO1,222
ROM1,222
RPL13A,222
RPL19,222
RPSA,222
RRAD,222
RRAGA,222
RRAGB,222
RRAGC,222
RRAGD,222
RRAS,222
RRAS2,222
RRM2,222
RTKN,222
RTL10,222
RTN4R,222
RYR2,222
S100A1,222
S1PR3,222
S1PR4,222
S1PR5,222
SAG,222
SAMD4A,222
SARNP,222
SAV1,222
SBF1,222
SCAP,222
SCGB1D4,222
SCIN,222
SCRIB,222
SDCBP,222
SDHD,222
SEMA3B,222
SEMA3F,222
SEMA4D,222
SEMA6A,222
SERPINA12,222
SERPINA4,222
SERPINB1,222
SERTAD4,222
SESN1,222
SESN3,222
SFXN1,222
SFXN2,222
SFXN3,222
SH2B1,222
SH2B2,222
SH2B3,222
SH2D3C,222
SH3PXD2A,222
SH3RF1,222
SHANK2,222
SHANK3,222
SHBG,222
SHC2,222
SHC3,222
SHOC2,222
SI,222
SIAH2,222
SIGMAR1,222
SKP1,222
SLAMF1,222
SLC16A1,222
SLC16A3,222
SLC16A4,222
SLC1A2,222
SLC1A3,222
SLC1A5,222
SLC25A16,222
SLC27A1,222
SLC29A1,222
SLC2A12,222
SLC34A2,222
SLC36A1,222
SLC36A4,222
SLC38A9,222
SLC39A7,222
SLC3A2,222
SLC5A1,222
SLC6A3,222
SLC6A4,222
SLC7A11,222
SLC7A5,222
SLC9A1,222
SLC9A3,222
SLC9A3R1,222
SLIT2,222
SLIT3,222
SMPD1,222
SMPD2,222
SMPD3,222
SNAP23,222
SNAP25,222
SNTB2,222
SOCS2,222
SOCS5,222
SOCS6,222
SOCS7,222
SORBS1,222
SORT1,222
SOSTDC1,222
SPAM1,222
SPHK2,222
SPINT2,222
SPN,222
SPOP,222
SPR,222
SPRED1,222
SPRY1,222
SPRY2,222
SPRY4,222
SPTLC1,222
SPTLC2,222
SPTLC3,222
SRPK1,222
SRPK2,222
SSH1,222
SST,222
ST13,222
ST14,222
ST7L,222
STAP2,222
STAR,222
STARD13,222
STIM1,222
STIP1,222
STK3,222
STMN1,222
STRN,222
STRN3,222
STX1A,222
STX4,222
SUCLG2,222
SUCNR1,222
SWAP70,222
SYN1,222
SYN2,222
SYNGAP1,222
SYP,222
SYTL1,222
TAB1,222
TAB2,222
TACC3,222
TACR1,222
TACSTD2,222
TANK,222
TBC1D1,222
TBC1D4,222
TBC1D7,222
TBCE-2,222
TCL1A,222
TCL1B,222
TERF2IP,222
TFF3,222
TG,222
THEM4,222
TIAM1,222
TIAM2,222
TIMD4,222
TIRAP,222
TJP2,222
TK2,222
TKT,222
TKTL1,222
TKTL2,222
TLCD3B,222
TLN2,222
TMC6,222
TMPRSS2,222
TNFAIP1,222
TNFRSF10A,222
TNFRSF11A,222
TNFRSF12A,222
TNFRSF13C,222
TNIK,222
TNK2,222
TNKS,222
TNS4,222
TP53BP2,222
TPCN1,222
TPM1,222
TPM2,222
TPM3,222
TPM4,222
TPT1,222
TRADD,222
TRAF1,222
TRAF2,222
TRAF3,222
TRAF4,222
TRAF5,222
TRAF7,222
TRAP1,222
TRAT1,222
TRDMT1,222
TRHDE,222
TRIB1,222
TRIB2,222
TRIM13,222
TRIM15,222
TRIM44,222
TRIM72,222
TRPA1,222
TRPC3,222
TRPC5,222
TRPM4,222
TRPV2,222
TSHR,222
TSPO,222
TTC3,222
TTI1,222
TTR,222
TUBA1A,222
TUBA1B,222
TUBA1C,222
TUBA4A,222
TUBB,222
TUBB2A,222
TUBB3,222
TUBB4B,222
TWISTNB,222
TXNDC9,222
TYMS,222
TYR,222
TYRP1,222
UBA7,222
UBAC2,222
UBE2C,222
UBE2S,222
UBE3A,222
UBR5,222
UCHL1,222
UCK2,222
UGCG,222
UNC5B,222
USP1,222
USP10,222
USP14,222
USP4,222
USP9X,222
UXS1,222
VAMP2,222
VAV1,222
VAV2,222
VAV3,222
VCP,222
VLDLR,222
VMP1,222
WAS,222
WASF1,222
WASF2,222
WASF3,222
WASL,222
WDFY2,222
WDR18,222
WDR26,222
WEE1,222
WFS1,222
WIF1,222
WIPF1,222
WIPI1,222
WNK1,222
WNK4,222
WNT16,222
WNT6,222
WTAP,222
XAF1,222
YES1,222
YIPF1,222
YTHDF1,222
YTHDF2,222
YWHAB,222
YWHAH,222
ZBTB42,222
ZDHHC18,222
ZDHHC23,222
ZRANB1,222
ZUP1,222
SIRT1,223
A2M,223
ABCB4,223
ACKR2,223
ACP5,223
ACTA1,223
ACTA2,223
ACTN1,223
ACVR1,223
ACVR1B,223
ACVR1C,223
ACVR2A,223
ACVR2B,223
ACVRL1,223
ADAM12,223
ADAM33,223
ADAMTS1,223
ADAMTS3,223
ADAMTS4,223
ADAMTSL4,223
ADGRE1,223
ADM,223
ADORA2A,223
AGRN,223
AGTR2,223
AHSG,223
AK5,223
ALCAM,223
ALDH1A1,223
ALK,223
ALOX15,223
ALOX5,223
ALPL,223
AMH,223
ANG,223
ANGPT1,223
ANGPT2,223
ANGPTL4,223
ANPEP,223
ANXA1,223
ANXA2,223
ANXA8,223
AOC3,223
AQP1,223
AQP5,223
AREG,223
ARG2,223
ARHGDIA,223
ARHGEF18,223
ARRB1,223
ASPH,223
ASPN,223
ATP4A,223
ATP6AP2,223
AURKA,223
AVPR2,223
AXIN1,223
AXIN2,223
AXL,223
AZU1,223
B2M,223
B4E171_HUMAN,223
BAG5,223
BAMBI,223
BGN,223
BMP1,223
BMP10,223
BMP15,223
BMP3,223
BMP5,223
BMP8B,223
BMPR2,223
BNC2,223
BSG,223
BTK,223
BTLA,223
C3,223
C3AR1,223
C4orf48,223
C5AR1,223
CADM1,223
CALR,223
CANX,223
CAPN1,223
CARD11,223
CCL1,223
CCL11,223
CCL13,223
CCL17,223
CCL18,223
CCL19,223
CCL20,223
CCL21,223
CCL22,223
CCL24,223
CCL26,223
CCL3,223
CCL4,223
CCL5,223
CCL7,223
CCL8,223
CCN1,223
CCN3,223
CCN4,223
CCN5,223
CCND3,223
CCR1,223
CCR10,223
CCR2,223
CCR3,223
CCR5,223
CCR6,223
CCR7,223
CCR8,223
CCR9,223
CCRL2,223
CD109,223
CD151,223
CD163,223
CD177,223
CD19,223
CD1A,223
CD1B,223
CD1C,223
CD1D,223
CD1E,223
CD2,223
CD200,223
CD207,223
CD209,223
CD226,223
CD24,223
CD247,223
CD27,223
CD276,223
CD28,223
CD33,223
CD3D,223
CD3E,223
CD3G,223
CD40,223
CD40LG,223
CD47,223
CD59,223
CD63,223
CD68,223
CD69,223
CD74,223
CD79A,223
CD80,223
CD81,223
CD82,223
CD83,223
CD86,223
CD9,223
CDH11,223
CDH17,223
CDH3,223
CDH5,223
CDH7,223
CEACAM1,223
CEACAM18,223
CEACAM19,223
CEACAM5,223
CEACAM6,223
CEACAM7,223
CEACAM8,223
CFL1,223
CFL2,223
CFTR,223
CGN,223
CHGA,223
CHI3L1,223
CHIT1,223
CHRD,223
CILP,223
CILP2,223
CISH,223
CLDN4,223
CLDN5,223
CLEC7A,223
CLIC4,223
CLU,223
CMA1,223
CNN1,223
CNN2,223
CNTF,223
COL10A1,223
COL11A1,223
COL11A2,223
COL16A1,223
COL18A1,223
COL1A2,223
COL2A1,223
COL3A1,223
COL4A1,223
COL4A2,223
COL4A3,223
COL5A1,223
COL5A2,223
COL6A1,223
COL6A2,223
COL6A3,223
COL7A1,223
COMP,223
CRIM1,223
CRYGC,223
CSF1,223
CSF1R,223
CSF2,223
CSF3,223
CSK,223
CST3,223
CTHRC1,223
CTLA4,223
CTNND1,223
CTRL,223
CTSD,223
CTSG,223
CTSK,223
CTSL,223
CTSS,223
CX3CL1,223
CX3CR1,223
CXCL1,223
CXCL10,223
CXCL11,223
CXCL13,223
CXCL14,223
CXCL16,223
CXCL2,223
CXCL3,223
CXCL5,223
CXCL6,223
CXCL9,223
CXCR1,223
CXCR2,223
CXCR3,223
CXCR5,223
CXCR6,223
CYP1A1,223
CYP1B1,223
CYP26A1,223
CYSLTR1,223
DCN,223
DDR2,223
DDX11,223
DDX3X,223
DDX53,223
DDX58,223
DIP2A,223
DKK1,223
DMP1,223
DSP,223
DSPP,223
EDA,223
EDNRA,223
EDNRB,223
EFEMP2,223
EFNB2,223
ELANE,223
ENG,223
ENTPD1,223
EPCAM,223
EPHA1,223
EPHA2,223
EPHB4,223
EPHX1,223
EPS15,223
ERBB3,223
ERBB4,223
ERV3-1,223
ERVFRD-1,223
ERVW-1,223
EZR,223
F11R,223
F2R,223
F3,223
FADD,223
FAP,223
FAS,223
FBLN1,223
FBLN2,223
FBLN5,223
FBN1,223
FBN2,223
FCGR1A,223
FCGR2A,223
FCGR2B,223
FCGR3A,223
FCGR3B,223
FCN1,223
FCN2,223
FCN3,223
FGF1,223
FGF13,223
FGF19,223
FGF23,223
FGFR1,223
FGFR2,223
FGFR3,223
FGFR4,223
FKBP1A,223
FKBP1B,223
FLNA,223
FLT1,223
FLT3,223
FLT3LG,223
FLT4,223
FMOD,223
FPR2,223
FST,223
FSTL1,223
FSTL3,223
FURIN,223
FUT4,223
FUT8,223
FYN,223
GADD45B,223
GAS6,223
GCGR,223
GDF10,223
GDF11,223
GDF2,223
GDF5,223
GDF9,223
GDNF,223
GFPT1,223
GIPC1,223
GOLPH3,223
GORASP2,223
GPC1,223
GPC3,223
GRB2,223
GREM1,223
GREM2,223
GRIA3,223
GSDMA,223
GSK3A,223
GSTM3,223
GSTP1,223
GUSB,223
GZMA,223
GZMB,223
HAMP,223
HAS1,223
HAS2,223
HAVCR1,223
HAVCR2,223
HBEGF,223
HGF,223
HLA-A,223
HLA-B,223
HLA-C,223
HLA-DRB1,223
HLA-E,223
HLA-G,223
HP,223
HRAS,223
HSPG2,223
HTRA1,223
HYAL2,223
IBSP,223
ICOS,223
ICOSLG,223
IDO2,223
IFNA1,223
IFNA13,223
IFNA17,223
IFNA2,223
IFNA4,223
IFNGR1,223
IGFBP1,223
IGFBP2,223
IGFBP4,223
IGFBP5,223
IGFBP6,223
IGFBP7,223
IHH,223
IL10RA,223
IL10RB,223
IL11,223
IL12RB1,223
IL12RB2,223
IL13RA1,223
IL13RA2,223
IL15,223
IL16,223
IL17F,223
IL17RA,223
IL1F10,223
IL1R1,223
IL1R2,223
IL1RL1,223
IL1RN,223
IL21,223
IL21R,223
IL22,223
IL23A,223
IL23R,223
IL24,223
IL2RA,223
IL2RB,223
IL2RG,223
IL3,223
IL32,223
IL33,223
IL34,223
IL36A,223
IL36B,223
IL36G,223
IL36RN,223
IL37,223
IL4R,223
IL5,223
IL6R,223
IL6ST,223
IL7,223
IL7R,223
IL9,223
ILK,223
INA,223
INHBA,223
INHBB,223
INHBC,223
INHBE,223
IRAK4,223
ITGA1,223
ITGA2,223
ITGA2B,223
ITGA3,223
ITGA4,223
ITGA5,223
ITGA6,223
ITGA8,223
ITGAE,223
ITGAL,223
ITGAV,223
ITGAX,223
ITGB1,223
ITGB2,223
ITGB3,223
ITGB4,223
ITGB5,223
ITGB6,223
ITGB7,223
ITGB8,223
ITGBL1,223
ITIH4,223
JAG2,223
JAK3,223
KERA,223
KITLG,223
KLK3,223
KLK4,223
KLRC1,223
KLRD1,223
KLRK1,223
KNG1,223
KRT14,223
KRT18,223
KRT19,223
KRT5,223
KRT8,223
KRTAP4-11,223
L1CAM,223
LAG3,223
LAMB1,223
LAMC1,223
LAMC3,223
LAMP1,223
LBP,223
LCE1D,223
LCE2C,223
LCE3B,223
LCK,223
LCN2,223
LEFTY1,223
LEFTY2,223
LGALS1,223
LGALS3,223
LGALS3BP,223
LGALS9,223
LGALS9B,223
LGALS9C,223
LGR5,223
LIF,223
LILRB2,223
LIMK1,223
LIMK2,223
LOC102723996,223
LOXL1,223
LOXL2,223
LOXL3,223
LPAR1,223
LRP1,223
LRP2,223
LRP5,223
LRP6,223
LRRC32,223
LSP1,223
LTA,223
LTB,223
LTBP1,223
LTBP2,223
LTBP3,223
LTBP4,223
LTBR,223
LTF,223
LUM,223
LY96,223
LYN,223
LYVE1,223
MAB21L1,223
MAB21L2,223
MAGEA3,223
MAP2K3,223
MAP3K1,223
MAP3K7,223
MAPKAPK2,223
MBL2,223
MBP,223
MCAM,223
MDK,223
MERTK,223
MFGE8,223
MGP,223
MICB,223
MIXL1,223
MKI67,223
MMP10,223
MMP12,223
MMP14,223
MMP7,223
MMP8,223
MMRN1,223
MOG,223
MRC1,223
MRTFA,223
MSN,223
MSR1,223
MST1,223
MT-ND1,223
MTNR1B,223
MUC1,223
MUC5AC,223
MUC5B,223
MYH11,223
MYL9,223
MYO1C,223
NCAM1,223
NCF2,223
NCR1,223
NCR3,223
NEDD4L,223
NEFL,223
NGFR,223
NID1,223
NIPA1,223
NMT1,223
NMT2,223
NOD1,223
NOD2,223
NODAL,223
NOG,223
NPHS1,223
NPHS2,223
NPPB,223
NRAS,223
NRG1,223
NRP1,223
NRP2,223
NRROS,223
NT5E,223
NTF3,223
NTRK1,223
NUCKS1,223
OSM,223
P2RY12,223
P4HA1,223
P4HA2,223
P4HB,223
PAEP,223
PARD3,223
PARD6A,223
PCDHA4,223
PDCD1,223
PDCD1LG2,223
PDE5A,223
PDGFC,223
PDGFRA,223
PDGFRB,223
PDIA3,223
PDPN,223
PEG10,223
PELO,223
PF4,223
PF4V1,223
PGF,223
PLA2G10,223
PLAU,223
PLAUR,223
PLG,223
PLOD2,223
PMEPA1,223
POC5,223
PON1,223
POSTN,223
POTEF,223
PPBP,223
PPIA,223
PPM1A,223
PPP1CA,223
PPP1CB,223
PPP1CC,223
PPP1R15A,223
PRF1,223
PRG4,223
PRKCD,223
PRKCZ,223
PRL,223
PRR4,223
PSG1,223
PSG11,223
PSG2,223
PSG3,223
PSG4,223
PSG5,223
PSG6,223
PSG7,223
PSG8,223
PSG9,223
PTAFR,223
PTCH1,223
PTGER3,223
PTGER4,223
PTGES,223
PTGS1,223
PTH,223
PTHLH,223
PTK2,223
PTN,223
PTPN11,223
PTPN6,223
PTX3,223
PXN,223
PZP,223
RAC1,223
RAC2,223
RAF1,223
RAG1,223
RAG2,223
RASAL1,223
RASL11A,223
RASL11B,223
RECK,223
RHOC,223
RHOG,223
RIOX1,223
RIPK3,223
RNASE3,223
RNF11,223
RNF111,223
ROCK2,223
RPLP0,223
RPS27,223
RPS27A,223
RPS6,223
RPS6KA1,223
RSPO1,223
S100A11,223
S100A4,223
S100A8,223
S100A9,223
S100B,223
S1PR1,223
S1PR2,223
SAA1,223
SAMD3,223
SAP30L,223
SCEL,223
SCGB1A1,223
SCX,223
SDC1,223
SDC2,223
SDC3,223
SDC4,223
SELL,223
SELP,223
SELPLG,223
SEMA3A,223
SEMA7A,223
SERPINA1,223
SERPINB2,223
SERPINB5,223
SERPINC1,223
SERPINE2,223
SERPINH1,223
SFRP1,223
SFRP2,223
SFTPC,223
SIRPA,223
SLC38A3,223
SLC39A13,223
SMN1,223
SMO,223
SMTN,223
SPARC,223
SPON1,223
STAMBP,223
STC1,223
STRAP,223
SULF1,223
SYK,223
SYNPO,223
TAGLN,223
TAGLN2,223
TAGLN3,223
TBRG1,223
TCEAL2,223
TCEAL3,223
TCEAL4,223
TCEAL5,223
TCEAL6,223
TDGF1,223
TEK,223
TFRC,223
TGFA,223
TGFB2,223
TGFB3,223
TGFBI,223
TGM2,223
THBD,223
THBS2,223
THBS4,223
THPO,223
THRSP,223
THY1,223
TIE1,223
TIGIT,223
TIMP4,223
TLN1,223
TLR1,223
TLR3,223
TLR5,223
TLR6,223
TLR9,223
TMSB4X,223
TNC,223
TNFAIP6,223
TNFRSF11B,223
TNFRSF14,223
TNFRSF18,223
TNFRSF1A,223
TNFRSF1B,223
TNFRSF25,223
TNFRSF4,223
TNFRSF8,223
TNFRSF9,223
TNFSF10,223
TNFSF13B,223
TNFSF14,223
TNFSF4,223
TNMD,223
TNNI3,223
TNNT2,223
TNPO1,223
TP53INP1,223
TPH1,223
TREM1,223
TREM2,223
TRPC1,223
TRPC6,223
TRPM7,223
TRPV4,223
TSC22D2,223
TSKU,223
TSLP,223
TSPYL2,223
TSSK1B,223
TWSG1,223
TYK2,223
TYRO3,223
TYROBP,223
UBA52,223
UBB,223
UBC,223
UBR1,223
UCHL5,223
USP15,223
VASN,223
VASP,223
VCAN,223
VCL,223
VEGFB,223
VEGFC,223
VEGFD,223
VTCN1,223
VTN,223
VWF,223
WFIKKN1,223
WFIKKN2,223
WNT10B,223
WNT11,223
WNT2,223
WNT2B,223
WNT3,223
WNT3A,223
WNT4,223
WNT5A,223
WNT5B,223
WNT7A,223
WNT7B,223
WWOX,223
YIF1A,223
YIPF3,223
YIPF5,223
YWHAE,223
ZAP70,223
ZFYVE9,223
ZSCAN1,223
AANAT,224
ABCA1,224
ABCB1,224
ABCB11,224
ABCG1,224
ABCG2,224
ACAA2,224
ACACA,224
ACACB,224
ACADL,224
ACADM,224
ACAN,224
ACE,224
ACE2,224
ACHE,224
ACLY,224
ACO2,224
ACOX1,224
ACOX3,224
ACSL1,224
ACSS1,224
ACSS2,224
ACTB,224
ADAM10,224
ADAM17,224
ADAMTS5,224
ADAR,224
ADIPOQ,224
ADIPOR1,224
ADIPOR2,224
ADRB2,224
ADRB3,224
AFP,224
AGER,224
AGO1,224
AGO2,224
AGO4,224
AGRP,224
AGT,224
AGTR1,224
AHCY,224
AIF1,224
AK7,224
AKIP1,224
AKR1B1,224
AKR1C1,224
AKR1D1,224
ALB,224
ALDH2,224
AMBRA1,224
ANAPC5,224
ANXA5,224
APAF1,224
APLN,224
APOA1,224
APOB,224
APOE,224
APP,224
ARG1,224
ARRB2,224
ASF1A,224
ASF1B,224
ATG10,224
ATG101,224
ATG12,224
ATG13,224
ATG14,224
ATG16L1,224
ATG3,224
ATG4B,224
ATG4D,224
ATG5,224
ATG7,224
ATG9B,224
ATP2A2,224
ATR,224
ATXN1,224
ATXN7,224
ATXN7-2,224
ATXN7L2,224
ATXN7L3,224
BACE1,224
BAHD1,224
BAX,224
BAZ2A,224
BCHE,224
BCL2,224
BCL2L1,224
BCL2L11,224
BCL2L2,224
BDNF,224
BECN1,224
BECN2,224
BGLAP,224
BIRC5,224
BLM,224
BLVRA,224
BMP7,224
BNIP3,224
BNIP3L,224
BRAF,224
BRD3,224
BRD4,224
BRINP1,224
BST1,224
BTRC,224
C18orf25,224
C1QTNF9,224
CAB39,224
CALCOCO2,224
CALM3,224
CALML3,224
CALML4,224
CALML5,224
CALML6,224
CAMK2A,224
CAMK2G,224
CAMK4,224
CAMKK2,224
CAMKMT,224
CARM1,224
CASP1,224
CASP2,224
CASP3,224
CASP7,224
CASP8,224
CASP9,224
CAV1,224
CBS,224
CBSL,224
CBX1,224
CBX5,224
CCAR2,224
CCDC84,224
CCK,224
CCL2,224
CCN2,224
CCNA1,224
CCNA2,224
CCNB1,224
CCND2,224
CCNE2,224
CCNL2,224
CCNT1,224
CD274,224
CD34,224
CD36,224
CD38,224
CD4,224
CD44,224
CD8A,224
CDC14A,224
CDC14B,224
CDC14C,224
CDC42,224
CDC6,224
CDH1,224
CDH2,224
CDK1,224
CDK2,224
CDK4,224
CDK5,224
CDK6,224
CDK8,224
CDK9,224
CDKL1,224
CDKN1B,224
CDKN1C,224
CDKN2B,224
CDKN3,224
CDYL,224
CENPA,224
CERKL,224
CETP,224
CFH,224
CHD3,224
CHD7,224
CHEK1,224
CHEK2,224
CHFR,224
CHUK,224
CIDEA,224
CISD2,224
CLDN1,224
CLDN7,224
CLIC2,224
CLPB,224
CLPP,224
COL1A1,224
COMMD3-BMI1,224
COP1,224
COQ7,224
COX4I1,224
COX4I2,224
CPT1A,224
CPT1B,224
CPT1C,224
CPT2,224
CRP,224
CRTC2,224
CRTC3,224
CRY2,224
CRYBG1,224
CRYZ,224
CS,224
CSAG3,224
CSNK1E,224
CSNK2A1,224
CSNK2A2,224
CSNK2B,224
CSRP1,224
CTBP2,224
CTH,224
CTSB,224
CTTN,224
CUL1,224
CUL3,224
CUL4A,224
CUL4B,224
CWC15,224
CXCL12,224
CXCL8,224
CXCR4,224
CYBA,224
CYBB,224
CYCS,224
CYP19A1,224
CYP27B1,224
CYP2E1,224
CYP7A1,224
DDOST,224
DENR,224
DEPTOR,224
DES,224
DGAT1,224
DGAT2,224
DGCR8,224
DICER1,224
DIO2,224
DLG4,224
DLL4,224
DNAJB1,224
DNAJC25,224
DNAJC6,224
DNM1L,224
DNTT,224
DPP4,224
DROSHA,224
DUOX1,224
DUOX2,224
DUSP1,224
DUSP5,224
DVL1,224
DVL2,224
DVL3,224
DYRK1A,224
DYRK3,224
ECT2,224
EDN1,224
EEF2,224
EGLN1,224
EIF2AK3,224
EIF2AK4,224
EIF2B2,224
EIF2S1,224
EIF4E,224
EIF4EBP1,224
ELAVL1,224
ELN,224
ELP3,224
ENO2,224
ENPP1,224
ENPP3,224
ENSP00000497072,224
EPC2,224
EPO,224
ERBB2,224
ERCC1,224
ERN1,224
ESCO1,224
EXO1,224
F11,224
FABP4,224
FAM13A,224
FASLG,224
FASN,224
FBXL3,224
FBXO32,224
FBXW7,224
FEN1,224
FFAR1,224
FGF10,224
FGF11,224
FGF16,224
FGF17,224
FGF18,224
FGF2,224
FGF20,224
FGF21,224
FGF22,224
FGF3,224
FGF4,224
FGF5,224
FGF6,224
FGF7,224
FGF8,224
FGF9,224
FIS1,224
FN1,224
FNDC5,224
FUNDC1,224
G6PC,224
G6PC2,224
G6PC3,224
G6PD,224
GABARAP,224
GABARAPL1,224
GABARAPL2,224
GADD45A,224
GAK,224
GAPDH,224
GAPDHS,224
GCG,224
GCK,224
GCLC,224
GCLM,224
GFAP,224
GHRL,224
GJA1,224
GLP1R,224
GLRX,224
GLUD1,224
GLYATL1,224
GNL1,224
GOT2,224
GPI,224
GPT,224
GPT2,224
GPX2,224
GPX3,224
GPX4,224
GPX5,224
GPX6,224
GPX7,224
GPX8,224
GSDMD,224
GSK3B,224
GSR,224
H1-0,224
H1-4,224
H2AB1,224
